file_id,view_url,download_url
1G7J07Ovt7AVCFip6XBm7DC6fx3O3Tfr2,https://drive.google.com/uc?export=view&id=1G7J07Ovt7AVCFip6XBm7DC6fx3O3Tfr2,https://drive.google.com/uc?export=download&id=1G7J07Ovt7AVCFip6XBm7DC6fx3O3Tfr2
1GUXLYqTYzXlnbp5izQEd6_Wb_iZ83Oic,https://drive.google.com/uc?export=view&id=1GUXLYqTYzXlnbp5izQEd6_Wb_iZ83Oic,https://drive.google.com/uc?export=download&id=1GUXLYqTYzXlnbp5izQEd6_Wb_iZ83Oic
1GUhYVL5IZ4yYOYTFV-lpkSpbUk5Nsw7d,https://drive.google.com/uc?export=view&id=1GUhYVL5IZ4yYOYTFV-lpkSpbUk5Nsw7d,https://drive.google.com/uc?export=download&id=1GUhYVL5IZ4yYOYTFV-lpkSpbUk5Nsw7d
1GWkIZPhT02ROXxAGVdw6pyQCtEAKxggY,https://drive.google.com/uc?export=view&id=1GWkIZPhT02ROXxAGVdw6pyQCtEAKxggY,https://drive.google.com/uc?export=download&id=1GWkIZPhT02ROXxAGVdw6pyQCtEAKxggY
1Ga7iyp-GnrDu8eYXNgYGM5URPmZRjLNx,https://drive.google.com/uc?export=view&id=1Ga7iyp-GnrDu8eYXNgYGM5URPmZRjLNx,https://drive.google.com/uc?export=download&id=1Ga7iyp-GnrDu8eYXNgYGM5URPmZRjLNx
1GlpUl68wPhPwKrqqSAVTzBIUSjKP2EOe,https://drive.google.com/uc?export=view&id=1GlpUl68wPhPwKrqqSAVTzBIUSjKP2EOe,https://drive.google.com/uc?export=download&id=1GlpUl68wPhPwKrqqSAVTzBIUSjKP2EOe
1Gpq3xfQ-MieGrPpiUKdyIXMRyf5GCGwO,https://drive.google.com/uc?export=view&id=1Gpq3xfQ-MieGrPpiUKdyIXMRyf5GCGwO,https://drive.google.com/uc?export=download&id=1Gpq3xfQ-MieGrPpiUKdyIXMRyf5GCGwO
1HEBb0_ICa6ekqOnLk9iH79yJ6sK1uHQS,https://drive.google.com/uc?export=view&id=1HEBb0_ICa6ekqOnLk9iH79yJ6sK1uHQS,https://drive.google.com/uc?export=download&id=1HEBb0_ICa6ekqOnLk9iH79yJ6sK1uHQS
1HckDq0S2jDFwNPAvO6E6lwoCjFSE1oOz,https://drive.google.com/uc?export=view&id=1HckDq0S2jDFwNPAvO6E6lwoCjFSE1oOz,https://drive.google.com/uc?export=download&id=1HckDq0S2jDFwNPAvO6E6lwoCjFSE1oOz
1Hy6jO22AScAV91ThIcKNspW3XeHAqz3f,https://drive.google.com/uc?export=view&id=1Hy6jO22AScAV91ThIcKNspW3XeHAqz3f,https://drive.google.com/uc?export=download&id=1Hy6jO22AScAV91ThIcKNspW3XeHAqz3f
1IXT62FB-4UNVGwjGnSFHTQ6wnHVa0vtW,https://drive.google.com/uc?export=view&id=1IXT62FB-4UNVGwjGnSFHTQ6wnHVa0vtW,https://drive.google.com/uc?export=download&id=1IXT62FB-4UNVGwjGnSFHTQ6wnHVa0vtW
1IcahsVeRH99eVH-s7CnkY-59hVuT6cSQ,https://drive.google.com/uc?export=view&id=1IcahsVeRH99eVH-s7CnkY-59hVuT6cSQ,https://drive.google.com/uc?export=download&id=1IcahsVeRH99eVH-s7CnkY-59hVuT6cSQ
1J2BlS9wBE-J9xXMiz-XzveWQDo4qL9XI,https://drive.google.com/uc?export=view&id=1J2BlS9wBE-J9xXMiz-XzveWQDo4qL9XI,https://drive.google.com/uc?export=download&id=1J2BlS9wBE-J9xXMiz-XzveWQDo4qL9XI
1J2V2Pd0PDyBX4Coyw2FRA-VwCgcLk9Xn,https://drive.google.com/uc?export=view&id=1J2V2Pd0PDyBX4Coyw2FRA-VwCgcLk9Xn,https://drive.google.com/uc?export=download&id=1J2V2Pd0PDyBX4Coyw2FRA-VwCgcLk9Xn
1JBzWb1dRw67v66reZHwrB0xKCJc-vSFY,https://drive.google.com/uc?export=view&id=1JBzWb1dRw67v66reZHwrB0xKCJc-vSFY,https://drive.google.com/uc?export=download&id=1JBzWb1dRw67v66reZHwrB0xKCJc-vSFY
1JK--t8FrAhAwt6Kdla-9M3mjqJDB-EO8,https://drive.google.com/uc?export=view&id=1JK--t8FrAhAwt6Kdla-9M3mjqJDB-EO8,https://drive.google.com/uc?export=download&id=1JK--t8FrAhAwt6Kdla-9M3mjqJDB-EO8
1JhP2-dmC1kouB0sJqjvfLcPH6v1_RXTg,https://drive.google.com/uc?export=view&id=1JhP2-dmC1kouB0sJqjvfLcPH6v1_RXTg,https://drive.google.com/uc?export=download&id=1JhP2-dmC1kouB0sJqjvfLcPH6v1_RXTg
1K6-Kh5fNntyCclmIEzF9bIphv9W-6Ave,https://drive.google.com/uc?export=view&id=1K6-Kh5fNntyCclmIEzF9bIphv9W-6Ave,https://drive.google.com/uc?export=download&id=1K6-Kh5fNntyCclmIEzF9bIphv9W-6Ave
1KVgYJFyv9K3gLJz5NV0ytAQKyPtAGjFV,https://drive.google.com/uc?export=view&id=1KVgYJFyv9K3gLJz5NV0ytAQKyPtAGjFV,https://drive.google.com/uc?export=download&id=1KVgYJFyv9K3gLJz5NV0ytAQKyPtAGjFV
1KakKKDvwNaCX50xQfzrWCradKVefV3ud,https://drive.google.com/uc?export=view&id=1KakKKDvwNaCX50xQfzrWCradKVefV3ud,https://drive.google.com/uc?export=download&id=1KakKKDvwNaCX50xQfzrWCradKVefV3ud
1KrLhxUsfIF_v6GZKjJCq9hl4FwFKHDzB,https://drive.google.com/uc?export=view&id=1KrLhxUsfIF_v6GZKjJCq9hl4FwFKHDzB,https://drive.google.com/uc?export=download&id=1KrLhxUsfIF_v6GZKjJCq9hl4FwFKHDzB
1Ks2BblWWV-gB4lCq-TolujjH9p02tZLN,https://drive.google.com/uc?export=view&id=1Ks2BblWWV-gB4lCq-TolujjH9p02tZLN,https://drive.google.com/uc?export=download&id=1Ks2BblWWV-gB4lCq-TolujjH9p02tZLN
1KsHe2NxQL4bY9kWRQ7UkPnDkia-Sy8_6,https://drive.google.com/uc?export=view&id=1KsHe2NxQL4bY9kWRQ7UkPnDkia-Sy8_6,https://drive.google.com/uc?export=download&id=1KsHe2NxQL4bY9kWRQ7UkPnDkia-Sy8_6
1KyM2zY9lfHwUnHLRv5VL5IXZUQrBv9n0,https://drive.google.com/uc?export=view&id=1KyM2zY9lfHwUnHLRv5VL5IXZUQrBv9n0,https://drive.google.com/uc?export=download&id=1KyM2zY9lfHwUnHLRv5VL5IXZUQrBv9n0
1L92doSskBOnZw98qz19m87mxa0T4QQQO,https://drive.google.com/uc?export=view&id=1L92doSskBOnZw98qz19m87mxa0T4QQQO,https://drive.google.com/uc?export=download&id=1L92doSskBOnZw98qz19m87mxa0T4QQQO
1LCvcqTxcejAq5TlMu2BQe6gaTREBmjzr,https://drive.google.com/uc?export=view&id=1LCvcqTxcejAq5TlMu2BQe6gaTREBmjzr,https://drive.google.com/uc?export=download&id=1LCvcqTxcejAq5TlMu2BQe6gaTREBmjzr
1LOwhbFnBAeTWpMZZbXvWek_H7fDFUH0x,https://drive.google.com/uc?export=view&id=1LOwhbFnBAeTWpMZZbXvWek_H7fDFUH0x,https://drive.google.com/uc?export=download&id=1LOwhbFnBAeTWpMZZbXvWek_H7fDFUH0x
1LfFt2TiCeurnnBgOfCVvlw6MjB4iF31e,https://drive.google.com/uc?export=view&id=1LfFt2TiCeurnnBgOfCVvlw6MjB4iF31e,https://drive.google.com/uc?export=download&id=1LfFt2TiCeurnnBgOfCVvlw6MjB4iF31e
1LpCtOQLBVjHE7hHIE7OTuSOIOBemHTFb,https://drive.google.com/uc?export=view&id=1LpCtOQLBVjHE7hHIE7OTuSOIOBemHTFb,https://drive.google.com/uc?export=download&id=1LpCtOQLBVjHE7hHIE7OTuSOIOBemHTFb
1Lu1QKvLiw9lX3zfhCUyBYHPd9TUgd5ap,https://drive.google.com/uc?export=view&id=1Lu1QKvLiw9lX3zfhCUyBYHPd9TUgd5ap,https://drive.google.com/uc?export=download&id=1Lu1QKvLiw9lX3zfhCUyBYHPd9TUgd5ap
1LueFmgwCCBLFH7cqFyX9QUpGwBWzzO7R,https://drive.google.com/uc?export=view&id=1LueFmgwCCBLFH7cqFyX9QUpGwBWzzO7R,https://drive.google.com/uc?export=download&id=1LueFmgwCCBLFH7cqFyX9QUpGwBWzzO7R
1LvbefAJJ-4QgETUoZLml4PsOLukNKP5J,https://drive.google.com/uc?export=view&id=1LvbefAJJ-4QgETUoZLml4PsOLukNKP5J,https://drive.google.com/uc?export=download&id=1LvbefAJJ-4QgETUoZLml4PsOLukNKP5J
1LydaxfBBWcS5fvJrRwCNlCgQpg89NX2p,https://drive.google.com/uc?export=view&id=1LydaxfBBWcS5fvJrRwCNlCgQpg89NX2p,https://drive.google.com/uc?export=download&id=1LydaxfBBWcS5fvJrRwCNlCgQpg89NX2p
1M5yJchw-b5vXSfpVtVlf1-TGVCNXMeeq,https://drive.google.com/uc?export=view&id=1M5yJchw-b5vXSfpVtVlf1-TGVCNXMeeq,https://drive.google.com/uc?export=download&id=1M5yJchw-b5vXSfpVtVlf1-TGVCNXMeeq
1M9lFd6s06wC9i5QP4Yd6dvYYoHeVns2P,https://drive.google.com/uc?export=view&id=1M9lFd6s06wC9i5QP4Yd6dvYYoHeVns2P,https://drive.google.com/uc?export=download&id=1M9lFd6s06wC9i5QP4Yd6dvYYoHeVns2P
1MBSBnNHOmQgTj-NFmTI0fEhXqfskF9qb,https://drive.google.com/uc?export=view&id=1MBSBnNHOmQgTj-NFmTI0fEhXqfskF9qb,https://drive.google.com/uc?export=download&id=1MBSBnNHOmQgTj-NFmTI0fEhXqfskF9qb
1MUXC93qiRlUhMnRjetYPgk6Z6itm0byM,https://drive.google.com/uc?export=view&id=1MUXC93qiRlUhMnRjetYPgk6Z6itm0byM,https://drive.google.com/uc?export=download&id=1MUXC93qiRlUhMnRjetYPgk6Z6itm0byM
1MVRX5wJl0k3GgxuVBhfkS9osfDpO0DLr,https://drive.google.com/uc?export=view&id=1MVRX5wJl0k3GgxuVBhfkS9osfDpO0DLr,https://drive.google.com/uc?export=download&id=1MVRX5wJl0k3GgxuVBhfkS9osfDpO0DLr
1MXq4MXPielZL-eBr6oMb5NF1dPBlfxcn,https://drive.google.com/uc?export=view&id=1MXq4MXPielZL-eBr6oMb5NF1dPBlfxcn,https://drive.google.com/uc?export=download&id=1MXq4MXPielZL-eBr6oMb5NF1dPBlfxcn
1MXwUZAGmznD2mK39DvJPybZok-trRtqx,https://drive.google.com/uc?export=view&id=1MXwUZAGmznD2mK39DvJPybZok-trRtqx,https://drive.google.com/uc?export=download&id=1MXwUZAGmznD2mK39DvJPybZok-trRtqx
1Mj7JIyzp1ARpZ0srkpADJxPcvdmhdFkI,https://drive.google.com/uc?export=view&id=1Mj7JIyzp1ARpZ0srkpADJxPcvdmhdFkI,https://drive.google.com/uc?export=download&id=1Mj7JIyzp1ARpZ0srkpADJxPcvdmhdFkI
1NBbe_6l7fiQvXD3TKoze61n_EFLkZgeo,https://drive.google.com/uc?export=view&id=1NBbe_6l7fiQvXD3TKoze61n_EFLkZgeo,https://drive.google.com/uc?export=download&id=1NBbe_6l7fiQvXD3TKoze61n_EFLkZgeo
1NMDbS2Dbqhf5T-DdhmsgWLlTN2xAyUfu,https://drive.google.com/uc?export=view&id=1NMDbS2Dbqhf5T-DdhmsgWLlTN2xAyUfu,https://drive.google.com/uc?export=download&id=1NMDbS2Dbqhf5T-DdhmsgWLlTN2xAyUfu
1NSG5KasHdjd7-szanXfoSMuhizoQG0gw,https://drive.google.com/uc?export=view&id=1NSG5KasHdjd7-szanXfoSMuhizoQG0gw,https://drive.google.com/uc?export=download&id=1NSG5KasHdjd7-szanXfoSMuhizoQG0gw
1NfJaMj0Ntc-IyfM_u-IP9qzJuwQiloOD,https://drive.google.com/uc?export=view&id=1NfJaMj0Ntc-IyfM_u-IP9qzJuwQiloOD,https://drive.google.com/uc?export=download&id=1NfJaMj0Ntc-IyfM_u-IP9qzJuwQiloOD
1OFyXVIWWpsIXClsjTDuszFJwaPrhZGU6,https://drive.google.com/uc?export=view&id=1OFyXVIWWpsIXClsjTDuszFJwaPrhZGU6,https://drive.google.com/uc?export=download&id=1OFyXVIWWpsIXClsjTDuszFJwaPrhZGU6
1OIAHhYSDn3S4EvIWfDUeB4wVwrFqe9wV,https://drive.google.com/uc?export=view&id=1OIAHhYSDn3S4EvIWfDUeB4wVwrFqe9wV,https://drive.google.com/uc?export=download&id=1OIAHhYSDn3S4EvIWfDUeB4wVwrFqe9wV
1OVknQ-l-Zifijj9jWXSzh7T4-NpzZQOC,https://drive.google.com/uc?export=view&id=1OVknQ-l-Zifijj9jWXSzh7T4-NpzZQOC,https://drive.google.com/uc?export=download&id=1OVknQ-l-Zifijj9jWXSzh7T4-NpzZQOC
1OYXzHx23VpnSD48zxp7tLqH2jBWBXPo6,https://drive.google.com/uc?export=view&id=1OYXzHx23VpnSD48zxp7tLqH2jBWBXPo6,https://drive.google.com/uc?export=download&id=1OYXzHx23VpnSD48zxp7tLqH2jBWBXPo6
1Oe_fipi06whFugirZEvBueX9TexZhGGP,https://drive.google.com/uc?export=view&id=1Oe_fipi06whFugirZEvBueX9TexZhGGP,https://drive.google.com/uc?export=download&id=1Oe_fipi06whFugirZEvBueX9TexZhGGP
1P73ohTLlD3TrDvOzBgfupNT1VS--Wu4K,https://drive.google.com/uc?export=view&id=1P73ohTLlD3TrDvOzBgfupNT1VS--Wu4K,https://drive.google.com/uc?export=download&id=1P73ohTLlD3TrDvOzBgfupNT1VS--Wu4K
1PMKaiZ231APdcUg7z6qhHfu5OjYe_bFc,https://drive.google.com/uc?export=view&id=1PMKaiZ231APdcUg7z6qhHfu5OjYe_bFc,https://drive.google.com/uc?export=download&id=1PMKaiZ231APdcUg7z6qhHfu5OjYe_bFc
1PXafg-nAigodwphNfwfWs1IRELKrGt-N,https://drive.google.com/uc?export=view&id=1PXafg-nAigodwphNfwfWs1IRELKrGt-N,https://drive.google.com/uc?export=download&id=1PXafg-nAigodwphNfwfWs1IRELKrGt-N
1PeQdxN66a8X_Wfv-9TK9FdWdw3qAtboI,https://drive.google.com/uc?export=view&id=1PeQdxN66a8X_Wfv-9TK9FdWdw3qAtboI,https://drive.google.com/uc?export=download&id=1PeQdxN66a8X_Wfv-9TK9FdWdw3qAtboI
1PixolLIoYdthwxFjB3M3NIU2iclmh1ME,https://drive.google.com/uc?export=view&id=1PixolLIoYdthwxFjB3M3NIU2iclmh1ME,https://drive.google.com/uc?export=download&id=1PixolLIoYdthwxFjB3M3NIU2iclmh1ME
1PkQqieyGg-5vgQSR4R38MsSEmZMw-8rl,https://drive.google.com/uc?export=view&id=1PkQqieyGg-5vgQSR4R38MsSEmZMw-8rl,https://drive.google.com/uc?export=download&id=1PkQqieyGg-5vgQSR4R38MsSEmZMw-8rl
1PkrlTFytZGfrULLserLxKgAzruO_Iazk,https://drive.google.com/uc?export=view&id=1PkrlTFytZGfrULLserLxKgAzruO_Iazk,https://drive.google.com/uc?export=download&id=1PkrlTFytZGfrULLserLxKgAzruO_Iazk
1Pr37tboMzcYmiiaIVZIm8cbAYM0fgKL6,https://drive.google.com/uc?export=view&id=1Pr37tboMzcYmiiaIVZIm8cbAYM0fgKL6,https://drive.google.com/uc?export=download&id=1Pr37tboMzcYmiiaIVZIm8cbAYM0fgKL6
1PsjR_GYypXoHYNfeeTXhFzJ7GUiV_kqm,https://drive.google.com/uc?export=view&id=1PsjR_GYypXoHYNfeeTXhFzJ7GUiV_kqm,https://drive.google.com/uc?export=download&id=1PsjR_GYypXoHYNfeeTXhFzJ7GUiV_kqm
1Pznhn3spU1gM6iW5pr2WIqcbysC3EaYH,https://drive.google.com/uc?export=view&id=1Pznhn3spU1gM6iW5pr2WIqcbysC3EaYH,https://drive.google.com/uc?export=download&id=1Pznhn3spU1gM6iW5pr2WIqcbysC3EaYH
1QAwR_93fA90ynE0KrlFaBSvs_kWTVrEx,https://drive.google.com/uc?export=view&id=1QAwR_93fA90ynE0KrlFaBSvs_kWTVrEx,https://drive.google.com/uc?export=download&id=1QAwR_93fA90ynE0KrlFaBSvs_kWTVrEx
1QTlOS_18dmAsbys0b7ejniFVJU6YGF_4,https://drive.google.com/uc?export=view&id=1QTlOS_18dmAsbys0b7ejniFVJU6YGF_4,https://drive.google.com/uc?export=download&id=1QTlOS_18dmAsbys0b7ejniFVJU6YGF_4
1QmjfxOtLd1myno-6NzpfQl6uIcz2updQ,https://drive.google.com/uc?export=view&id=1QmjfxOtLd1myno-6NzpfQl6uIcz2updQ,https://drive.google.com/uc?export=download&id=1QmjfxOtLd1myno-6NzpfQl6uIcz2updQ
1QoQWcSuUA4_PrQgrKYK202TBBKVE_Wjf,https://drive.google.com/uc?export=view&id=1QoQWcSuUA4_PrQgrKYK202TBBKVE_Wjf,https://drive.google.com/uc?export=download&id=1QoQWcSuUA4_PrQgrKYK202TBBKVE_Wjf
1Qrb3g10Fu0KmqnLM5cGF56mlSBJ-zK1r,https://drive.google.com/uc?export=view&id=1Qrb3g10Fu0KmqnLM5cGF56mlSBJ-zK1r,https://drive.google.com/uc?export=download&id=1Qrb3g10Fu0KmqnLM5cGF56mlSBJ-zK1r
1R3YtHsJJxKYPIYrIyBowhi068_7eJ1yv,https://drive.google.com/uc?export=view&id=1R3YtHsJJxKYPIYrIyBowhi068_7eJ1yv,https://drive.google.com/uc?export=download&id=1R3YtHsJJxKYPIYrIyBowhi068_7eJ1yv
1RZlb8M6zLdVBY-dHBvA7sqmUQYOp6seu,https://drive.google.com/uc?export=view&id=1RZlb8M6zLdVBY-dHBvA7sqmUQYOp6seu,https://drive.google.com/uc?export=download&id=1RZlb8M6zLdVBY-dHBvA7sqmUQYOp6seu
1Rg1tIVKvI-sey5gzkIQp_sB8q1q_-6Nh,https://drive.google.com/uc?export=view&id=1Rg1tIVKvI-sey5gzkIQp_sB8q1q_-6Nh,https://drive.google.com/uc?export=download&id=1Rg1tIVKvI-sey5gzkIQp_sB8q1q_-6Nh
1Rhh54oyOMmeonm42t1VxMhEOzc1KIF0Q,https://drive.google.com/uc?export=view&id=1Rhh54oyOMmeonm42t1VxMhEOzc1KIF0Q,https://drive.google.com/uc?export=download&id=1Rhh54oyOMmeonm42t1VxMhEOzc1KIF0Q
1RoxxBIMGNqG3334mMdwKxf52m8J60YFI,https://drive.google.com/uc?export=view&id=1RoxxBIMGNqG3334mMdwKxf52m8J60YFI,https://drive.google.com/uc?export=download&id=1RoxxBIMGNqG3334mMdwKxf52m8J60YFI
1RvCDtkLDPy27rEZnYeN_BsyetrzNNp_3,https://drive.google.com/uc?export=view&id=1RvCDtkLDPy27rEZnYeN_BsyetrzNNp_3,https://drive.google.com/uc?export=download&id=1RvCDtkLDPy27rEZnYeN_BsyetrzNNp_3
1Rxq93xdKCP-V1uUdJ1y4KgnktYB4zOSc,https://drive.google.com/uc?export=view&id=1Rxq93xdKCP-V1uUdJ1y4KgnktYB4zOSc,https://drive.google.com/uc?export=download&id=1Rxq93xdKCP-V1uUdJ1y4KgnktYB4zOSc
1S-4QhMOXmZbRWewsCYuvJs2QpgdL6yl6,https://drive.google.com/uc?export=view&id=1S-4QhMOXmZbRWewsCYuvJs2QpgdL6yl6,https://drive.google.com/uc?export=download&id=1S-4QhMOXmZbRWewsCYuvJs2QpgdL6yl6
1S0qpBoFBADkkbM8isQYPEdgLJxbM2S0T,https://drive.google.com/uc?export=view&id=1S0qpBoFBADkkbM8isQYPEdgLJxbM2S0T,https://drive.google.com/uc?export=download&id=1S0qpBoFBADkkbM8isQYPEdgLJxbM2S0T
1S2j8fwfcghokjDLjub9mdATrw0sjqBxm,https://drive.google.com/uc?export=view&id=1S2j8fwfcghokjDLjub9mdATrw0sjqBxm,https://drive.google.com/uc?export=download&id=1S2j8fwfcghokjDLjub9mdATrw0sjqBxm
1S6YK6pfUb9OdXIKZbHFr5-kklC879PNt,https://drive.google.com/uc?export=view&id=1S6YK6pfUb9OdXIKZbHFr5-kklC879PNt,https://drive.google.com/uc?export=download&id=1S6YK6pfUb9OdXIKZbHFr5-kklC879PNt
1SLFMmllHUQBpQpOrZ5tNAHY5WNYvbQE_,https://drive.google.com/uc?export=view&id=1SLFMmllHUQBpQpOrZ5tNAHY5WNYvbQE_,https://drive.google.com/uc?export=download&id=1SLFMmllHUQBpQpOrZ5tNAHY5WNYvbQE_
1SMfoPkKVQF24XdXFRyE2ItPq91bgnO-U,https://drive.google.com/uc?export=view&id=1SMfoPkKVQF24XdXFRyE2ItPq91bgnO-U,https://drive.google.com/uc?export=download&id=1SMfoPkKVQF24XdXFRyE2ItPq91bgnO-U
1SpTm4Fz6zTpT79C71cBZ7Eno0iNDIDvi,https://drive.google.com/uc?export=view&id=1SpTm4Fz6zTpT79C71cBZ7Eno0iNDIDvi,https://drive.google.com/uc?export=download&id=1SpTm4Fz6zTpT79C71cBZ7Eno0iNDIDvi
1SptLR2xm8o1mD0AmWIw6KYDqJXgMIBbp,https://drive.google.com/uc?export=view&id=1SptLR2xm8o1mD0AmWIw6KYDqJXgMIBbp,https://drive.google.com/uc?export=download&id=1SptLR2xm8o1mD0AmWIw6KYDqJXgMIBbp
1SqVBIBg6tR2ZWu-sPNIMm3hRmVLbSbIU,https://drive.google.com/uc?export=view&id=1SqVBIBg6tR2ZWu-sPNIMm3hRmVLbSbIU,https://drive.google.com/uc?export=download&id=1SqVBIBg6tR2ZWu-sPNIMm3hRmVLbSbIU
1Su5XUyLSDsWdjQIL1RktjXMH1T2PAaV0,https://drive.google.com/uc?export=view&id=1Su5XUyLSDsWdjQIL1RktjXMH1T2PAaV0,https://drive.google.com/uc?export=download&id=1Su5XUyLSDsWdjQIL1RktjXMH1T2PAaV0
1TPI6frHc0DbtngCdLJ0zKrz4d_SAfZrh,https://drive.google.com/uc?export=view&id=1TPI6frHc0DbtngCdLJ0zKrz4d_SAfZrh,https://drive.google.com/uc?export=download&id=1TPI6frHc0DbtngCdLJ0zKrz4d_SAfZrh
1TZsj6-5XUy9wytO6t0TDAAhq-zb_eyrQ,https://drive.google.com/uc?export=view&id=1TZsj6-5XUy9wytO6t0TDAAhq-zb_eyrQ,https://drive.google.com/uc?export=download&id=1TZsj6-5XUy9wytO6t0TDAAhq-zb_eyrQ
1T_-seiZH-pADHcWmMrgzvNO3mRKxKtU6,https://drive.google.com/uc?export=view&id=1T_-seiZH-pADHcWmMrgzvNO3mRKxKtU6,https://drive.google.com/uc?export=download&id=1T_-seiZH-pADHcWmMrgzvNO3mRKxKtU6
1Tr8KIgGWd112zOTVfkWlhUSIdeZxchtl,https://drive.google.com/uc?export=view&id=1Tr8KIgGWd112zOTVfkWlhUSIdeZxchtl,https://drive.google.com/uc?export=download&id=1Tr8KIgGWd112zOTVfkWlhUSIdeZxchtl
1U84cWJIImstb_SWE2J2Bn6MCyDEX5vjg,https://drive.google.com/uc?export=view&id=1U84cWJIImstb_SWE2J2Bn6MCyDEX5vjg,https://drive.google.com/uc?export=download&id=1U84cWJIImstb_SWE2J2Bn6MCyDEX5vjg
1U9DTOL3H7ruSYzkEAAe4WPFB07KRlPRo,https://drive.google.com/uc?export=view&id=1U9DTOL3H7ruSYzkEAAe4WPFB07KRlPRo,https://drive.google.com/uc?export=download&id=1U9DTOL3H7ruSYzkEAAe4WPFB07KRlPRo
1UAr2wXZiVf93KOrQI78SCSCgSAvrrJjZ,https://drive.google.com/uc?export=view&id=1UAr2wXZiVf93KOrQI78SCSCgSAvrrJjZ,https://drive.google.com/uc?export=download&id=1UAr2wXZiVf93KOrQI78SCSCgSAvrrJjZ
1UOvBBAMWSTQNPL5ULlBKSSpc8HqO6AkC,https://drive.google.com/uc?export=view&id=1UOvBBAMWSTQNPL5ULlBKSSpc8HqO6AkC,https://drive.google.com/uc?export=download&id=1UOvBBAMWSTQNPL5ULlBKSSpc8HqO6AkC
1UPOAGCTZWjn4Wre_jGeJ8WjmqXwWy3G3,https://drive.google.com/uc?export=view&id=1UPOAGCTZWjn4Wre_jGeJ8WjmqXwWy3G3,https://drive.google.com/uc?export=download&id=1UPOAGCTZWjn4Wre_jGeJ8WjmqXwWy3G3
1UqTwLs_PYRaWuq5yw0q_zr4fuurv3RHg,https://drive.google.com/uc?export=view&id=1UqTwLs_PYRaWuq5yw0q_zr4fuurv3RHg,https://drive.google.com/uc?export=download&id=1UqTwLs_PYRaWuq5yw0q_zr4fuurv3RHg
1UwKCFu0ZLWyXs7JRCsJH0XgbFANMN0b4,https://drive.google.com/uc?export=view&id=1UwKCFu0ZLWyXs7JRCsJH0XgbFANMN0b4,https://drive.google.com/uc?export=download&id=1UwKCFu0ZLWyXs7JRCsJH0XgbFANMN0b4
1V2NvAYY-oHWJzZRiELTlO4mBUDNr-goB,https://drive.google.com/uc?export=view&id=1V2NvAYY-oHWJzZRiELTlO4mBUDNr-goB,https://drive.google.com/uc?export=download&id=1V2NvAYY-oHWJzZRiELTlO4mBUDNr-goB
1V7EgDKXEfbMilQxxqplBuiiW60STRM-U,https://drive.google.com/uc?export=view&id=1V7EgDKXEfbMilQxxqplBuiiW60STRM-U,https://drive.google.com/uc?export=download&id=1V7EgDKXEfbMilQxxqplBuiiW60STRM-U
1VcvMb_19K2VLSXPfN6hrodHQBnEIH14D,https://drive.google.com/uc?export=view&id=1VcvMb_19K2VLSXPfN6hrodHQBnEIH14D,https://drive.google.com/uc?export=download&id=1VcvMb_19K2VLSXPfN6hrodHQBnEIH14D
1VeHk2Gpm5_H8fu1XQnot3jld6A0Vzee1,https://drive.google.com/uc?export=view&id=1VeHk2Gpm5_H8fu1XQnot3jld6A0Vzee1,https://drive.google.com/uc?export=download&id=1VeHk2Gpm5_H8fu1XQnot3jld6A0Vzee1
1ViDVi8LRHumcV7-EOJcv_KXGydn-hA3C,https://drive.google.com/uc?export=view&id=1ViDVi8LRHumcV7-EOJcv_KXGydn-hA3C,https://drive.google.com/uc?export=download&id=1ViDVi8LRHumcV7-EOJcv_KXGydn-hA3C
1WAU028hsE_MbibhrcbFgsg_cGPDiXEre,https://drive.google.com/uc?export=view&id=1WAU028hsE_MbibhrcbFgsg_cGPDiXEre,https://drive.google.com/uc?export=download&id=1WAU028hsE_MbibhrcbFgsg_cGPDiXEre
1WB9oMoCD4O8g3f5jb0A7xkVBLGz79lVs,https://drive.google.com/uc?export=view&id=1WB9oMoCD4O8g3f5jb0A7xkVBLGz79lVs,https://drive.google.com/uc?export=download&id=1WB9oMoCD4O8g3f5jb0A7xkVBLGz79lVs
1WFHzOKR2Yh5qacI_6ZXalWR54bL60JxW,https://drive.google.com/uc?export=view&id=1WFHzOKR2Yh5qacI_6ZXalWR54bL60JxW,https://drive.google.com/uc?export=download&id=1WFHzOKR2Yh5qacI_6ZXalWR54bL60JxW
1WO4FDlszdfHWKggJgxvF8S0mEnaKl4g_,https://drive.google.com/uc?export=view&id=1WO4FDlszdfHWKggJgxvF8S0mEnaKl4g_,https://drive.google.com/uc?export=download&id=1WO4FDlszdfHWKggJgxvF8S0mEnaKl4g_
1WvQKg17p1rP4vFDv7swGRPRhyZs__15Y,https://drive.google.com/uc?export=view&id=1WvQKg17p1rP4vFDv7swGRPRhyZs__15Y,https://drive.google.com/uc?export=download&id=1WvQKg17p1rP4vFDv7swGRPRhyZs__15Y
1X3Cgabto3X2FITv6j4Iw4MQrz8O_7Q8C,https://drive.google.com/uc?export=view&id=1X3Cgabto3X2FITv6j4Iw4MQrz8O_7Q8C,https://drive.google.com/uc?export=download&id=1X3Cgabto3X2FITv6j4Iw4MQrz8O_7Q8C
